Speed Camera Report Listing for Speeds gt 17 and lt 50,,,,37.03,27.90
Date,Hour,Speed,Direction,25.81,
20190811,11,22.30,R2L,,
20190812,7,22.30,R2L,,
20190813,18,22.30,L2R,,
20190813,8,22.30,R2L,,
20190814,16,22.30,L2R,,
20190817,16,22.30,L2R,,
20190820,17,22.30,L2R,,
20190820,11,22.30,R2L,,
20190823,17,22.30,R2L,,
20190823,12,22.30,L2R,,
20190824,14,22.30,L2R,,
20190807,10,22.31,L2R,,
20190809,12,22.31,R2L,,
20190811,15,22.31,L2R,,
20190812,17,22.31,L2R,,
20190812,13,22.31,L2R,,
20190814,16,22.31,R2L,,
20190814,16,22.31,R2L,,
20190814,10,22.31,R2L,,
20190815,6,22.31,R2L,,
20190816,12,22.31,R2L,,
20190816,12,22.31,R2L,,
20190819,7,22.31,L2R,,
20190820,15,22.31,R2L,,
20190821,19,22.31,R2L,,
20190823,15,22.31,L2R,,
20190823,15,22.31,R2L,,
20190823,13,22.31,L2R,,
20190827,15,22.31,L2R,,
20190808,16,22.32,R2L,,
20190811,16,22.32,R2L,,
20190812,17,22.32,R2L,,
20190813,14,22.32,R2L,,
20190813,14,22.32,R2L,,
20190813,13,22.32,L2R,,
20190814,16,22.32,R2L,,
20190814,16,22.32,R2L,,
20190814,7,22.32,R2L,,
20190818,11,22.32,R2L,,
20190819,16,22.32,R2L,,
20190819,15,22.32,R2L,,
20190819,14,22.32,R2L,,
20190820,19,22.32,L2R,,
20190820,16,22.32,R2L,,
20190820,12,22.32,L2R,,
20190821,13,22.32,R2L,,
20190822,14,22.32,R2L,,
20190822,14,22.32,R2L,,
20190823,11,22.32,R2L,,
20190825,14,22.32,L2R,,
20190826,14,22.32,L2R,,
20190827,13,22.32,R2L,,
20190827,11,22.32,R2L,,
20190809,16,22.33,R2L,,
20190814,12,22.33,L2R,,
20190814,12,22.33,L2R,,
20190814,10,22.33,R2L,,
20190815,14,22.33,R2L,,
20190816,7,22.33,R2L,,
20190818,12,22.33,R2L,,
20190819,15,22.33,R2L,,
20190819,13,22.33,R2L,,
20190820,14,22.33,R2L,,
20190821,14,22.33,R2L,,
20190821,12,22.33,R2L,,
20190823,14,22.33,L2R,,
20190823,13,22.33,L2R,,
20190823,13,22.33,R2L,,
20190825,11,22.33,R2L,,
20190825,6,22.33,R2L,,
20190826,15,22.33,R2L,,
20190826,9,22.33,L2R,,
20190807,13,22.34,L2R,,
20190807,7,22.34,R2L,,
20190809,14,22.34,R2L,,
20190809,13,22.34,R2L,,
20190811,16,22.34,R2L,,
20190813,15,22.34,R2L,,
20190813,10,22.34,R2L,,
20190815,11,22.34,R2L,,
20190819,9,22.34,L2R,,
20190820,12,22.34,L2R,,
20190820,8,22.34,R2L,,
20190822,16,22.34,R2L,,
20190823,10,22.34,L2R,,
20190826,13,22.34,L2R,,
20190827,15,22.34,R2L,,
20190809,14,22.35,R2L,,
20190811,13,22.35,R2L,,
20190813,16,22.35,R2L,,
20190813,14,22.35,R2L,,
20190814,13,22.35,L2R,,
20190816,11,22.35,L2R,,
20190816,11,22.35,R2L,,
20190817,10,22.35,R2L,,
20190819,17,22.35,R2L,,
20190824,10,22.35,L2R,,
20190826,9,22.35,R2L,,
20190807,11,22.36,L2R,,
20190808,16,22.36,L2R,,
20190809,13,22.36,R2L,,
20190814,19,22.36,L2R,,
20190814,15,22.36,R2L,,
20190814,11,22.36,R2L,,
20190816,16,22.36,R2L,,
20190819,14,22.36,R2L,,
20190820,13,22.36,R2L,,
20190822,12,22.36,R2L,,
20190825,15,22.36,R2L,,
20190825,15,22.36,R2L,,
20190825,14,22.36,L2R,,
20190825,12,22.36,L2R,,
20190825,10,22.36,L2R,,
20190807,7,22.37,L2R,,
20190808,11,22.37,L2R,,
20190808,9,22.37,L2R,,
20190809,14,22.37,R2L,,
20190809,11,22.37,L2R,,
20190810,18,22.37,R2L,,
20190812,20,22.37,L2R,,
20190815,12,22.37,R2L,,
20190816,20,22.37,L2R,,
20190817,17,22.37,R2L,,
20190818,9,22.37,L2R,,
20190819,11,22.37,R2L,,
20190820,16,22.37,R2L,,
20190821,16,22.37,R2L,,
20190824,8,22.37,R2L,,
20190826,14,22.37,L2R,,
20190827,6,22.37,L2R,,
20190807,16,22.38,R2L,,
20190807,11,22.38,R2L,,
20190808,13,22.38,L2R,,
20190808,12,22.38,L2R,,
20190809,14,22.38,R2L,,
20190809,8,22.38,L2R,,
20190811,14,22.38,R2L,,
20190811,10,22.38,R2L,,
20190812,16,22.38,L2R,,
20190813,15,22.38,R2L,,
20190814,15,22.38,R2L,,
20190814,15,22.38,R2L,,
20190815,10,22.38,L2R,,
20190816,16,22.38,L2R,,
20190816,6,22.38,L2R,,
20190818,15,22.38,R2L,,
20190818,14,22.38,L2R,,
20190819,18,22.38,L2R,,
20190819,15,22.38,R2L,,
20190819,11,22.38,L2R,,
20190822,12,22.38,R2L,,
20190823,10,22.38,R2L,,
20190823,10,22.38,L2R,,
20190824,9,22.38,L2R,,
20190825,13,22.38,L2R,,
20190810,11,22.39,L2R,,
20190811,13,22.39,L2R,,
20190812,17,22.39,R2L,,
20190812,12,22.39,L2R,,
20190812,6,22.39,R2L,,
20190814,13,22.39,R2L,,
20190815,12,22.39,L2R,,
20190816,14,22.39,R2L,,
20190820,12,22.39,L2R,,
20190821,13,22.39,R2L,,
20190824,13,22.39,L2R,,
20190825,8,22.39,L2R,,
20190826,14,22.39,R2L,,
20190827,11,22.39,R2L,,
20190810,16,22.40,R2L,,
20190813,12,22.40,L2R,,
20190813,11,22.40,R2L,,
20190815,20,22.40,L2R,,
20190817,16,22.40,R2L,,
20190817,6,22.40,L2R,,
20190819,11,22.40,L2R,,
20190821,6,22.40,L2R,,
20190822,15,22.40,L2R,,
20190822,12,22.40,R2L,,
20190824,14,22.40,L2R,,
20190808,15,22.41,L2R,,
20190812,15,22.41,R2L,,
20190812,8,22.41,R2L,,
20190813,13,22.41,L2R,,
20190815,16,22.41,R2L,,
20190816,16,22.41,R2L,,
20190816,7,22.41,L2R,,
20190816,6,22.41,L2R,,
20190817,12,22.41,L2R,,
20190819,16,22.41,R2L,,
20190819,13,22.41,L2R,,
20190820,17,22.41,R2L,,
20190820,14,22.41,R2L,,
20190821,12,22.41,R2L,,
20190822,8,22.41,L2R,,
20190822,7,22.41,L2R,,
20190823,17,22.41,R2L,,
20190823,14,22.41,L2R,,
20190807,11,22.42,L2R,,
20190809,15,22.42,L2R,,
20190809,15,22.42,L2R,,
20190809,11,22.42,R2L,,
20190809,11,22.42,L2R,,
20190810,10,22.42,R2L,,
20190813,16,22.42,R2L,,
20190814,10,22.42,R2L,,
20190816,15,22.42,R2L,,
20190817,8,22.42,L2R,,
20190819,14,22.42,R2L,,
20190820,16,22.42,R2L,,
20190821,12,22.42,R2L,,
20190822,16,22.42,R2L,,
20190822,11,22.42,R2L,,
20190823,10,22.42,L2R,,
20190824,11,22.42,L2R,,
20190824,9,22.42,R2L,,
20190826,14,22.42,R2L,,
20190826,6,22.42,R2L,,
20190807,14,22.43,R2L,,
20190808,12,22.43,R2L,,
20190810,15,22.43,R2L,,
20190812,9,22.43,R2L,,
20190814,16,22.43,R2L,,
20190815,15,22.43,R2L,,
20190820,16,22.43,R2L,,
20190821,19,22.43,R2L,,
20190821,17,22.43,R2L,,
20190821,12,22.43,R2L,,
20190821,9,22.43,R2L,,
20190822,11,22.43,R2L,,
20190827,12,22.43,R2L,,
20190809,11,22.44,R2L,,
20190810,12,22.44,L2R,,
20190811,18,22.44,L2R,,
20190814,15,22.44,R2L,,
20190817,11,22.44,R2L,,
20190817,11,22.44,L2R,,
20190819,11,22.44,R2L,,
20190820,16,22.44,R2L,,
20190820,16,22.44,R2L,,
20190821,17,22.44,R2L,,
20190823,10,22.44,R2L,,
20190823,9,22.44,L2R,,
20190823,6,22.44,L2R,,
20190825,6,22.44,R2L,,
20190827,17,22.44,L2R,,
20190808,16,22.45,L2R,,
20190811,8,22.45,R2L,,
20190812,17,22.45,R2L,,
20190812,11,22.45,L2R,,
20190813,14,22.45,R2L,,
20190814,10,22.45,L2R,,
20190815,9,22.45,R2L,,
20190817,17,22.45,L2R,,
20190818,17,22.45,R2L,,
20190822,12,22.45,R2L,,
20190822,5,22.45,R2L,,
20190826,14,22.45,L2R,,
20190826,14,22.45,R2L,,
20190807,11,22.46,R2L,,
20190808,9,22.46,L2R,,
20190812,16,22.46,R2L,,
20190812,13,22.46,R2L,,
20190812,12,22.46,R2L,,
20190815,16,22.46,R2L,,
20190815,15,22.46,R2L,,
20190816,11,22.46,L2R,,
20190817,9,22.46,L2R,,
20190819,15,22.46,R2L,,
20190820,12,22.46,R2L,,
20190820,9,22.46,L2R,,
20190821,13,22.46,L2R,,
20190823,15,22.46,R2L,,
20190824,15,22.46,L2R,,
20190825,14,22.46,L2R,,
20190826,11,22.46,R2L,,
20190827,12,22.46,R2L,,
20190827,8,22.46,L2R,,
20190807,5,22.47,L2R,,
20190809,16,22.47,R2L,,
20190809,13,22.47,L2R,,
20190809,11,22.47,R2L,,
20190813,9,22.47,L2R,,
20190814,13,22.47,L2R,,
20190814,10,22.47,L2R,,
20190814,9,22.47,R2L,,
20190815,12,22.47,R2L,,
20190815,10,22.47,L2R,,
20190817,14,22.47,R2L,,
20190818,10,22.47,R2L,,
20190819,13,22.47,R2L,,
20190819,11,22.47,R2L,,
20190821,13,22.47,L2R,,
20190821,7,22.47,R2L,,
20190823,12,22.47,L2R,,
20190826,7,22.47,L2R,,
20190827,14,22.47,R2L,,
20190827,12,22.47,L2R,,
20190807,14,22.48,R2L,,
20190807,12,22.48,R2L,,
20190809,9,22.48,R2L,,
20190811,14,22.48,L2R,,
20190812,16,22.48,R2L,,
20190812,6,22.48,L2R,,
20190814,20,22.48,L2R,,
20190814,16,22.48,R2L,,
20190817,10,22.48,L2R,,
20190819,17,22.48,L2R,,
20190819,11,22.48,L2R,,
20190823,17,22.48,R2L,,
20190823,11,22.48,R2L,,
20190823,7,22.48,L2R,,
20190825,18,22.48,L2R,,
20190825,13,22.48,L2R,,
20190826,13,22.48,R2L,,
20190826,6,22.48,L2R,,
20190827,15,22.48,R2L,,
20190827,12,22.48,R2L,,
20190807,17,22.49,R2L,,
20190807,15,22.49,L2R,,
20190808,17,22.49,R2L,,
20190813,15,22.49,R2L,,
20190813,14,22.49,L2R,,
20190815,10,22.49,L2R,,
20190819,13,22.49,L2R,,
20190821,12,22.49,R2L,,
20190823,9,22.49,L2R,,
20190826,17,22.49,R2L,,
20190827,17,22.49,L2R,,
20190808,13,22.50,R2L,,
20190809,16,22.50,R2L,,
20190809,12,22.50,R2L,,
20190809,7,22.50,R2L,,
20190810,16,22.50,R2L,,
20190810,10,22.50,R2L,,
20190813,12,22.50,R2L,,
20190813,11,22.50,L2R,,
20190814,19,22.50,L2R,,
20190814,16,22.50,R2L,,
20190814,15,22.50,R2L,,
20190814,9,22.50,R2L,,
20190815,15,22.50,R2L,,
20190816,11,22.50,R2L,,
20190816,11,22.50,R2L,,
20190819,19,22.50,L2R,,
20190819,13,22.50,R2L,,
20190820,10,22.50,L2R,,
20190824,13,22.50,R2L,,
20190824,10,22.50,L2R,,
20190826,14,22.50,R2L,,
20190807,16,22.51,R2L,,
20190807,7,22.51,L2R,,
20190808,16,22.51,R2L,,
20190810,11,22.51,R2L,,
20190813,16,22.51,R2L,,
20190813,14,22.51,R2L,,
20190814,10,22.51,R2L,,
20190816,14,22.51,L2R,,
20190816,12,22.51,R2L,,
20190817,18,22.51,L2R,,
20190817,14,22.51,L2R,,
20190820,16,22.51,R2L,,
20190820,14,22.51,R2L,,
20190820,10,22.51,R2L,,
20190820,9,22.51,L2R,,
20190822,13,22.51,R2L,,
20190823,16,22.51,L2R,,
20190824,15,22.51,R2L,,
20190827,11,22.51,L2R,,
20190808,14,22.52,L2R,,
20190810,9,22.52,L2R,,
20190812,7,22.52,R2L,,
20190814,8,22.52,R2L,,
20190821,18,22.52,R2L,,
20190826,14,22.52,R2L,,
20190826,9,22.52,L2R,,
20190808,9,22.53,R2L,,
20190809,10,22.53,L2R,,
20190809,6,22.53,L2R,,
20190812,8,22.53,L2R,,
20190814,9,22.53,L2R,,
20190815,12,22.53,R2L,,
20190815,10,22.53,R2L,,
20190816,8,22.53,R2L,,
20190817,8,22.53,L2R,,
20190821,10,22.53,R2L,,
20190822,14,22.53,R2L,,
20190822,11,22.53,R2L,,
20190824,12,22.53,L2R,,
20190824,6,22.53,R2L,,
20190826,14,22.53,R2L,,
20190807,13,22.54,R2L,,
20190808,11,22.54,R2L,,
20190808,11,22.54,R2L,,
20190811,19,22.54,R2L,,
20190812,12,22.54,R2L,,
20190813,12,22.54,R2L,,
20190814,17,22.54,R2L,,
20190814,16,22.54,R2L,,
20190814,8,22.54,L2R,,
20190815,15,22.54,R2L,,
20190815,12,22.54,R2L,,
20190815,11,22.54,R2L,,
20190821,13,22.54,L2R,,
20190821,7,22.54,L2R,,
20190823,17,22.54,R2L,,
20190823,14,22.54,R2L,,
20190826,12,22.54,R2L,,
20190807,16,22.55,R2L,,
20190808,16,22.55,R2L,,
20190812,7,22.55,L2R,,
20190813,9,22.55,R2L,,
20190816,16,22.55,R2L,,
20190816,15,22.55,R2L,,
20190817,13,22.55,L2R,,
20190817,13,22.55,R2L,,
20190821,16,22.55,R2L,,
20190823,11,22.55,R2L,,
20190823,10,22.55,L2R,,
20190826,11,22.55,L2R,,
20190808,16,22.56,R2L,,
20190808,11,22.56,L2R,,
20190809,16,22.56,R2L,,
20190812,14,22.56,R2L,,
20190814,14,22.56,R2L,,
20190815,12,22.56,R2L,,
20190816,12,22.56,R2L,,
20190816,12,22.56,R2L,,
20190819,18,22.56,L2R,,
20190819,13,22.56,L2R,,
20190819,11,22.56,L2R,,
20190821,13,22.56,R2L,,
20190822,15,22.56,R2L,,
20190822,12,22.56,R2L,,
20190823,17,22.56,R2L,,
20190824,7,22.56,R2L,,
20190825,13,22.56,R2L,,
20190825,7,22.56,R2L,,
20190826,9,22.56,L2R,,
20190807,7,22.57,R2L,,
20190808,15,22.57,L2R,,
20190808,15,22.57,R2L,,
20190813,11,22.57,L2R,,
20190815,15,22.57,R2L,,
20190816,12,22.57,L2R,,
20190817,13,22.57,R2L,,
20190818,10,22.57,L2R,,
20190819,13,22.57,L2R,,
20190820,15,22.57,L2R,,
20190822,12,22.57,L2R,,
20190825,15,22.57,R2L,,
20190826,14,22.57,R2L,,
20190827,13,22.57,R2L,,
20190827,11,22.57,R2L,,
20190807,10,22.58,L2R,,
20190808,14,22.58,R2L,,
20190812,11,22.58,R2L,,
20190813,16,22.58,L2R,,
20190813,12,22.58,R2L,,
20190815,14,22.58,L2R,,
20190816,12,22.58,R2L,,
20190817,12,22.58,R2L,,
20190819,14,22.58,L2R,,
20190819,11,22.58,L2R,,
20190820,11,22.58,R2L,,
20190820,11,22.58,R2L,,
20190822,12,22.58,L2R,,
20190823,16,22.58,R2L,,
20190823,12,22.58,L2R,,
20190823,12,22.58,R2L,,
20190824,13,22.58,L2R,,
20190807,17,22.59,L2R,,
20190808,20,22.59,L2R,,
20190808,16,22.59,R2L,,
20190808,12,22.59,R2L,,
20190808,10,22.59,L2R,,
20190811,12,22.59,R2L,,
20190812,8,22.59,L2R,,
20190813,16,22.59,R2L,,
20190813,15,22.59,R2L,,
20190814,14,22.59,L2R,,
20190817,9,22.59,L2R,,
20190820,12,22.59,R2L,,
20190820,11,22.59,R2L,,
20190826,12,22.59,R2L,,
20190826,9,22.59,L2R,,
20190827,14,22.59,R2L,,
20190807,7,22.60,R2L,,
20190808,16,22.60,R2L,,
20190809,15,22.60,R2L,,
20190812,14,22.60,R2L,,
20190812,13,22.60,R2L,,
20190812,9,22.60,R2L,,
20190813,12,22.60,R2L,,
20190813,7,22.60,R2L,,
20190813,6,22.60,L2R,,
20190814,15,22.60,R2L,,
20190815,15,22.60,L2R,,
20190821,16,22.60,L2R,,
20190821,13,22.60,L2R,,
20190826,17,22.60,L2R,,
20190807,13,22.61,R2L,,
20190809,13,22.61,L2R,,
20190809,11,22.61,R2L,,
20190810,14,22.61,L2R,,
20190811,19,22.61,R2L,,
20190812,14,22.61,L2R,,
20190812,9,22.61,L2R,,
20190813,15,22.61,L2R,,
20190813,14,22.61,L2R,,
20190813,12,22.61,R2L,,
20190813,10,22.61,R2L,,
20190814,12,22.61,R2L,,
20190815,15,22.61,L2R,,
20190816,16,22.61,R2L,,
20190816,11,22.61,R2L,,
20190819,14,22.61,R2L,,
20190819,10,22.61,R2L,,
20190819,9,22.61,R2L,,
20190822,17,22.61,L2R,,
20190825,15,22.61,L2R,,
20190827,7,22.61,L2R,,
20190807,10,22.62,L2R,,
20190810,14,22.62,L2R,,
20190812,15,22.62,R2L,,
20190812,9,22.62,R2L,,
20190812,8,22.62,R2L,,
20190813,12,22.62,R2L,,
20190813,8,22.62,R2L,,
20190818,9,22.62,R2L,,
20190820,18,22.62,L2R,,
20190820,17,22.62,R2L,,
20190822,18,22.62,L2R,,
20190822,18,22.62,R2L,,
20190822,9,22.62,L2R,,
20190826,15,22.62,R2L,,
20190827,15,22.62,R2L,,
20190827,12,22.62,R2L,,
20190807,16,22.63,R2L,,
20190810,11,22.63,L2R,,
20190812,11,22.63,R2L,,
20190812,9,22.63,R2L,,
20190813,13,22.63,R2L,,
20190815,13,22.63,L2R,,
20190816,8,22.63,L2R,,
20190818,11,22.63,R2L,,
20190819,9,22.63,L2R,,
20190820,12,22.63,L2R,,
20190820,7,22.63,R2L,,
20190823,15,22.63,R2L,,
20190826,15,22.63,R2L,,
20190827,16,22.63,R2L,,
20190808,13,22.64,R2L,,
20190808,11,22.64,R2L,,
20190809,15,22.64,R2L,,
20190814,11,22.64,L2R,,
20190815,11,22.64,R2L,,
20190815,10,22.64,R2L,,
20190817,14,22.64,L2R,,
20190821,6,22.64,L2R,,
20190822,15,22.64,R2L,,
20190807,15,22.65,L2R,,
20190809,17,22.65,L2R,,
20190809,9,22.65,R2L,,
20190811,19,22.65,L2R,,
20190815,10,22.65,L2R,,
20190818,17,22.65,R2L,,
20190822,12,22.65,R2L,,
20190823,12,22.65,L2R,,
20190807,8,22.66,L2R,,
20190808,9,22.66,R2L,,
20190809,15,22.66,R2L,,
20190809,12,22.66,R2L,,
20190811,13,22.66,L2R,,
20190812,8,22.66,L2R,,
20190813,13,22.66,L2R,,
20190816,17,22.66,R2L,,
20190818,10,22.66,R2L,,
20190820,17,22.66,R2L,,
20190820,16,22.66,R2L,,
20190820,10,22.66,R2L,,
20190821,16,22.66,R2L,,
20190821,8,22.66,L2R,,
20190823,11,22.66,R2L,,
20190824,10,22.66,R2L,,
20190825,15,22.66,L2R,,
20190826,12,22.66,L2R,,
20190807,16,22.67,R2L,,
20190809,16,22.67,R2L,,
20190809,9,22.67,L2R,,
20190811,12,22.67,L2R,,
20190811,9,22.67,R2L,,
20190812,15,22.67,R2L,,
20190813,11,22.67,L2R,,
20190820,16,22.67,R2L,,
20190820,13,22.67,R2L,,
20190823,7,22.67,L2R,,
20190825,13,22.67,R2L,,
20190827,13,22.67,R2L,,
20190827,12,22.67,R2L,,
20190808,14,22.68,R2L,,
20190811,11,22.68,R2L,,
20190812,6,22.68,R2L,,
20190815,19,22.68,L2R,,
20190816,12,22.68,R2L,,
20190819,9,22.68,R2L,,
20190820,19,22.68,R2L,,
20190820,17,22.68,R2L,,
20190821,11,22.68,L2R,,
20190822,15,22.68,R2L,,
20190824,10,22.68,L2R,,
20190826,8,22.68,L2R,,
20190827,17,22.68,L2R,,
20190807,17,22.69,L2R,,
20190807,14,22.69,L2R,,
20190808,10,22.69,L2R,,
20190810,9,22.69,R2L,,
20190811,11,22.69,R2L,,
20190812,14,22.69,R2L,,
20190812,6,22.69,L2R,,
20190817,17,22.69,R2L,,
20190817,17,22.69,L2R,,
20190819,13,22.69,R2L,,
20190819,11,22.69,R2L,,
20190820,19,22.69,R2L,,
20190820,13,22.69,R2L,,
20190820,12,22.69,L2R,,
20190821,16,22.69,L2R,,
20190822,9,22.69,R2L,,
20190824,17,22.69,R2L,,
20190826,15,22.69,R2L,,
20190826,11,22.69,R2L,,
20190827,15,22.69,R2L,,
20190807,9,22.70,R2L,,
20190808,19,22.70,R2L,,
20190808,16,22.70,R2L,,
20190809,10,22.70,R2L,,
20190810,13,22.70,L2R,,
20190812,17,22.70,R2L,,
20190812,10,22.70,L2R,,
20190812,9,22.70,R2L,,
20190812,9,22.70,R2L,,
20190815,15,22.70,L2R,,
20190818,11,22.70,R2L,,
20190819,13,22.70,R2L,,
20190819,7,22.70,R2L,,
20190821,11,22.70,L2R,,
20190824,13,22.70,R2L,,
20190827,18,22.70,L2R,,
20190827,16,22.70,R2L,,
20190827,14,22.70,R2L,,
20190827,12,22.70,L2R,,
20190827,11,22.70,R2L,,
20190827,11,22.70,L2R,,
20190807,16,22.71,R2L,,
20190808,10,22.71,R2L,,
20190808,9,22.71,L2R,,
20190809,20,22.71,L2R,,
20190809,15,22.71,R2L,,
20190809,12,22.71,R2L,,
20190812,13,22.71,L2R,,
20190813,13,22.71,L2R,,
20190814,16,22.71,R2L,,
20190814,12,22.71,L2R,,
20190815,17,22.71,R2L,,
20190817,14,22.71,R2L,,
20190819,16,22.71,R2L,,
20190819,13,22.71,L2R,,
20190820,11,22.71,R2L,,
20190821,13,22.71,R2L,,
20190821,12,22.71,R2L,,
20190823,17,22.71,L2R,,
20190824,11,22.71,R2L,,
20190826,15,22.71,R2L,,
20190807,10,22.72,R2L,,
20190807,10,22.72,R2L,,
20190808,17,22.72,R2L,,
20190809,12,22.72,R2L,,
20190810,18,22.72,R2L,,
20190810,13,22.72,L2R,,
20190811,15,22.72,L2R,,
20190811,13,22.72,R2L,,
20190812,14,22.72,R2L,,
20190812,9,22.72,R2L,,
20190812,6,22.72,R2L,,
20190813,11,22.72,L2R,,
20190815,11,22.72,R2L,,
20190816,18,22.72,L2R,,
20190823,10,22.72,L2R,,
20190825,14,22.72,L2R,,
20190827,16,22.72,R2L,,
20190807,17,22.73,R2L,,
20190807,15,22.73,R2L,,
20190807,13,22.73,R2L,,
20190808,12,22.73,R2L,,
20190808,9,22.73,L2R,,
20190809,10,22.73,L2R,,
20190809,10,22.73,R2L,,
20190812,15,22.73,L2R,,
20190812,9,22.73,R2L,,
20190812,8,22.73,L2R,,
20190813,13,22.73,R2L,,
20190814,18,22.73,L2R,,
20190814,15,22.73,R2L,,
20190817,18,22.73,L2R,,
20190820,12,22.73,L2R,,
20190822,15,22.73,L2R,,
20190823,18,22.73,L2R,,
20190826,12,22.73,R2L,,
20190826,11,22.73,R2L,,
20190807,15,22.74,R2L,,
20190807,12,22.74,L2R,,
20190807,9,22.74,R2L,,
20190808,11,22.74,R2L,,
20190809,7,22.74,L2R,,
20190812,15,22.74,R2L,,
20190813,16,22.74,R2L,,
20190813,13,22.74,R2L,,
20190813,11,22.74,L2R,,
20190814,8,22.74,R2L,,
20190816,17,22.74,L2R,,
20190819,18,22.74,L2R,,
20190820,8,22.74,R2L,,
20190821,10,22.74,R2L,,
20190822,10,22.74,R2L,,
20190826,12,22.74,R2L,,
20190808,13,22.75,L2R,,
20190812,16,22.75,R2L,,
20190812,13,22.75,L2R,,
20190812,11,22.75,R2L,,
20190813,11,22.75,R2L,,
20190814,15,22.75,R2L,,
20190814,12,22.75,R2L,,
20190815,16,22.75,R2L,,
20190816,18,22.75,L2R,,
20190821,17,22.75,R2L,,
20190821,15,22.75,R2L,,
20190821,11,22.75,L2R,,
20190823,11,22.75,R2L,,
20190824,8,22.75,L2R,,
20190825,13,22.75,R2L,,
20190827,16,22.75,R2L,,
20190827,12,22.75,L2R,,
20190808,15,22.76,R2L,,
20190808,11,22.76,R2L,,
20190809,19,22.76,R2L,,
20190809,9,22.76,R2L,,
20190810,19,22.76,L2R,,
20190810,16,22.76,L2R,,
20190810,13,22.76,R2L,,
20190810,6,22.76,R2L,,
20190813,14,22.76,L2R,,
20190814,17,22.76,R2L,,
20190815,15,22.76,L2R,,
20190815,8,22.76,L2R,,
20190817,12,22.76,R2L,,
20190819,16,22.76,R2L,,
20190820,16,22.76,R2L,,
20190820,13,22.76,R2L,,
20190820,12,22.76,L2R,,
20190820,12,22.76,R2L,,
20190823,11,22.76,R2L,,
20190826,14,22.76,R2L,,
20190826,12,22.76,R2L,,
20190826,11,22.76,R2L,,
20190827,15,22.76,R2L,,
20190807,8,22.77,R2L,,
20190808,17,22.77,L2R,,
20190810,8,22.77,L2R,,
20190811,20,22.77,R2L,,
20190811,18,22.77,L2R,,
20190813,17,22.77,L2R,,
20190813,11,22.77,R2L,,
20190814,8,22.77,L2R,,
20190815,15,22.77,R2L,,
20190816,16,22.77,R2L,,
20190816,11,22.77,R2L,,
20190817,13,22.77,L2R,,
20190817,11,22.77,R2L,,
20190818,10,22.77,L2R,,
20190819,12,22.77,L2R,,
20190820,12,22.77,R2L,,
20190824,13,22.77,R2L,,
20190824,13,22.77,R2L,,
20190825,8,22.77,R2L,,
20190807,17,22.78,L2R,,
20190807,11,22.78,R2L,,
20190808,14,22.78,R2L,,
20190810,8,22.78,L2R,,
20190813,13,22.78,L2R,,
20190814,16,22.78,L2R,,
20190814,12,22.78,L2R,,
20190816,12,22.78,R2L,,
20190817,9,22.78,R2L,,
20190819,12,22.78,L2R,,
20190822,16,22.78,R2L,,
20190825,15,22.78,R2L,,
20190826,16,22.78,R2L,,
20190807,9,22.79,R2L,,
20190808,9,22.79,R2L,,
20190809,15,22.79,R2L,,
20190810,16,22.79,L2R,,
20190811,15,22.79,L2R,,
20190811,11,22.79,R2L,,
20190813,12,22.79,R2L,,
20190815,18,22.79,R2L,,
20190816,14,22.79,R2L,,
20190817,12,22.79,R2L,,
20190818,14,22.79,R2L,,
20190819,10,22.79,L2R,,
20190821,16,22.79,R2L,,
20190824,15,22.79,R2L,,
20190825,13,22.79,R2L,,
20190807,13,22.80,L2R,,
20190808,12,22.80,L2R,,
20190809,9,22.80,R2L,,
20190812,13,22.80,R2L,,
20190812,6,22.80,R2L,,
20190819,11,22.80,L2R,,
20190820,8,22.80,R2L,,
20190822,16,22.80,R2L,,
20190822,11,22.80,R2L,,
20190822,8,22.80,R2L,,
20190825,18,22.80,R2L,,
20190826,10,22.80,R2L,,
20190807,6,22.81,L2R,,
20190808,20,22.81,R2L,,
20190809,6,22.81,L2R,,
20190811,18,22.81,L2R,,
20190812,16,22.81,R2L,,
20190813,7,22.81,L2R,,
20190814,16,22.81,L2R,,
20190814,5,22.81,L2R,,
20190816,16,22.81,L2R,,
20190817,14,22.81,R2L,,
20190819,9,22.81,L2R,,
20190821,17,22.81,R2L,,
20190821,13,22.81,R2L,,
20190827,8,22.81,L2R,,
20190807,7,22.82,L2R,,
20190808,14,22.82,R2L,,
20190809,15,22.82,R2L,,
20190811,14,22.82,R2L,,
20190812,9,22.82,L2R,,
20190812,8,22.82,R2L,,
20190813,11,22.82,L2R,,
20190813,10,22.82,L2R,,
20190814,12,22.82,R2L,,
20190816,12,22.82,L2R,,
20190817,19,22.82,R2L,,
20190819,13,22.82,R2L,,
20190819,8,22.82,R2L,,
20190823,8,22.82,L2R,,
20190824,14,22.82,R2L,,
20190824,12,22.82,R2L,,
20190826,14,22.82,R2L,,
20190827,13,22.82,R2L,,
20190807,6,22.83,R2L,,
20190808,17,22.83,R2L,,
20190812,16,22.83,R2L,,
20190813,14,22.83,R2L,,
20190815,13,22.83,R2L,,
20190816,14,22.83,L2R,,
20190816,13,22.83,L2R,,
20190819,19,22.83,L2R,,
20190821,16,22.83,L2R,,
20190821,14,22.83,L2R,,
20190821,12,22.83,R2L,,
20190807,11,22.84,R2L,,
20190808,15,22.84,R2L,,
20190808,12,22.84,R2L,,
